student_id,first_name,last_name,cohort_year,risk_profile,exam_type,exam_date,order_number,form_number,total_score,flag
S0056,"Laila,",el-Ismail,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,72,Green
S0056,"Laila,",el-Ismail,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,59,NA
S0056,"Laila,",el-Ismail,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,56,NA
S0056,"Laila,",el-Ismail,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,67,NA
S0056,"Laila,",el-Ismail,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,70,NA
S0056,"Laila,",el-Ismail,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,72,NA
S0056,"Laila,",el-Ismail,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,56,NA
S0057,"Muhjar,",al-Masih,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,59,Yellow
S0057,"Muhjar,",al-Masih,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,63,Green
S0057,"Muhjar,",al-Masih,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,63,Green
S0057,"Muhjar,",al-Masih,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,67,Green
S0057,"Muhjar,",al-Masih,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,74,Green
S0057,"Muhjar,",al-Masih,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,75,Green
S0057,"Muhjar,",al-Masih,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,58,Yellow
S0057,"Muhjar,",al-Masih,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,60,Green
S0057,"Muhjar,",al-Masih,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,72,NA
S0057,"Muhjar,",al-Masih,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,75,NA
S0057,"Muhjar,",al-Masih,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,68,NA
S0057,"Muhjar,",al-Masih,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,57,NA
S0057,"Muhjar,",al-Masih,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,58,NA
S0057,"Muhjar,",al-Masih,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,62,NA
S0058,"Trent,",Navakuku,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,60,Green
S0058,"Trent,",Navakuku,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,60,Green
S0058,"Trent,",Navakuku,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,71,Green
S0058,"Trent,",Navakuku,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,58,Yellow
S0058,"Trent,",Navakuku,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,67,Green
S0058,"Trent,",Navakuku,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,69,Green
S0058,"Trent,",Navakuku,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,73,Green
S0058,"Trent,",Navakuku,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,69,Green
S0058,"Trent,",Navakuku,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,60,NA
S0058,"Trent,",Navakuku,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,55,NA
S0058,"Trent,",Navakuku,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,56,NA
S0058,"Trent,",Navakuku,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,58,NA
S0058,"Trent,",Navakuku,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,72,NA
S0058,"Trent,",Navakuku,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,56,NA
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CBSE,2022-10-15,OB-20221015-1,NA,31,Red
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CBSE,2023-02-10,OB-20230210-1,NA,41,Red
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CBSSA,2023-04-20,OB-20230420-1,25,47,Red
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CBSSA,2023-05-25,OB-20230525-1,30,50,Yellow
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CCSE,2024-01-20,OB-20240120-1,NA,34,Red
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CCSE,2024-05-01,OB-20240501-1,NA,44,Red
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CCSSA,2024-06-01,OB-20240601-1,9,41,Red
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CCSSA,2024-06-25,OB-20240625-1,10,48,Red
S0059,"Jaqueline,",Madrigal,2024,At-Risk,Family Medicine,2023-08-15,OB-20230815-1,NA,41,NA
S0059,"Jaqueline,",Madrigal,2024,At-Risk,Internal Medicine,2023-10-10,OB-20231010-1,NA,41,NA
S0059,"Jaqueline,",Madrigal,2024,At-Risk,Surgery,2024-01-10,OB-20240110-1,NA,49,NA
S0059,"Jaqueline,",Madrigal,2024,At-Risk,ObGyn,2024-03-20,OB-20240320-1,NA,36,NA
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CAS Proctored,2023-11-15,OB-20231115-1,1,42,NA
S0059,"Jaqueline,",Madrigal,2024,At-Risk,CAS Proctored,2024-03-15,OB-20240315-1,2,36,NA
S0060,"Nicholas,",Siminoe,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,67,Green
S0060,"Nicholas,",Siminoe,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,75,Green
S0060,"Nicholas,",Siminoe,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,60,Green
S0060,"Nicholas,",Siminoe,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,63,Green
S0060,"Nicholas,",Siminoe,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,57,Yellow
S0060,"Nicholas,",Siminoe,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,61,Green
S0060,"Nicholas,",Siminoe,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,66,Green
S0060,"Nicholas,",Siminoe,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,61,Green
S0060,"Nicholas,",Siminoe,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,67,NA
S0060,"Nicholas,",Siminoe,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,75,NA
S0060,"Nicholas,",Siminoe,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,67,NA
S0060,"Nicholas,",Siminoe,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,58,NA
S0060,"Nicholas,",Siminoe,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,69,NA
S0060,"Nicholas,",Siminoe,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,69,NA
S0061,"Jose,",Puentes-Rizo,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,61,Green
S0061,"Jose,",Puentes-Rizo,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,63,Green
S0061,"Jose,",Puentes-Rizo,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,61,Green
S0061,"Jose,",Puentes-Rizo,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,72,Green
S0061,"Jose,",Puentes-Rizo,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,67,Green
S0061,"Jose,",Puentes-Rizo,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,71,Green
S0061,"Jose,",Puentes-Rizo,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,61,Green
S0061,"Jose,",Puentes-Rizo,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,58,Yellow
S0061,"Jose,",Puentes-Rizo,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,73,NA
S0061,"Jose,",Puentes-Rizo,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,55,NA
S0061,"Jose,",Puentes-Rizo,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,66,NA
S0061,"Jose,",Puentes-Rizo,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,74,NA
S0061,"Jose,",Puentes-Rizo,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,60,NA
S0061,"Jose,",Puentes-Rizo,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,75,NA
S0062,"Ariel,",Smith,2024,High Performer,CBSE,2022-10-15,OB-20221015-1,NA,79,Green
S0062,"Ariel,",Smith,2024,High Performer,CBSE,2023-02-10,OB-20230210-1,NA,85,Green
S0062,"Ariel,",Smith,2024,High Performer,CBSSA,2023-04-20,OB-20230420-1,25,85,Green
S0062,"Ariel,",Smith,2024,High Performer,CBSSA,2023-05-25,OB-20230525-1,30,79,Green
S0062,"Ariel,",Smith,2024,High Performer,CCSE,2024-01-20,OB-20240120-1,NA,90,Green
S0062,"Ariel,",Smith,2024,High Performer,CCSE,2024-05-01,OB-20240501-1,NA,75,Green
S0062,"Ariel,",Smith,2024,High Performer,CCSSA,2024-06-01,OB-20240601-1,9,89,Green
S0062,"Ariel,",Smith,2024,High Performer,CCSSA,2024-06-25,OB-20240625-1,10,92,Green
S0062,"Ariel,",Smith,2024,High Performer,Family Medicine,2023-08-15,OB-20230815-1,NA,94,NA
S0062,"Ariel,",Smith,2024,High Performer,Internal Medicine,2023-10-10,OB-20231010-1,NA,88,NA
S0062,"Ariel,",Smith,2024,High Performer,Surgery,2024-01-10,OB-20240110-1,NA,80,NA
S0062,"Ariel,",Smith,2024,High Performer,ObGyn,2024-03-20,OB-20240320-1,NA,79,NA
S0062,"Ariel,",Smith,2024,High Performer,CAS Proctored,2023-11-15,OB-20231115-1,1,92,NA
S0062,"Ariel,",Smith,2024,High Performer,CAS Proctored,2024-03-15,OB-20240315-1,2,75,NA
S0063,"Kathryn,",Hardman,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,70,Green
S0063,"Kathryn,",Hardman,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,67,Green
S0063,"Kathryn,",Hardman,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,63,Green
S0063,"Kathryn,",Hardman,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,68,Green
S0063,"Kathryn,",Hardman,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,72,Green
S0063,"Kathryn,",Hardman,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,64,Green
S0063,"Kathryn,",Hardman,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,57,Yellow
S0063,"Kathryn,",Hardman,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,67,Green
S0063,"Kathryn,",Hardman,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,65,NA
S0063,"Kathryn,",Hardman,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,73,NA
S0063,"Kathryn,",Hardman,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,60,NA
S0063,"Kathryn,",Hardman,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,71,NA
S0063,"Kathryn,",Hardman,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,70,NA
S0063,"Kathryn,",Hardman,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,69,NA
S0064,"Bishr,",el-Nasir,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,66,Green
S0064,"Bishr,",el-Nasir,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,67,Green
S0064,"Bishr,",el-Nasir,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,72,Green
S0064,"Bishr,",el-Nasir,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,65,Green
S0064,"Bishr,",el-Nasir,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,75,Green
S0064,"Bishr,",el-Nasir,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,56,Yellow
S0064,"Bishr,",el-Nasir,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,66,Green
S0064,"Bishr,",el-Nasir,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,59,Yellow
S0064,"Bishr,",el-Nasir,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,61,NA
S0064,"Bishr,",el-Nasir,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,72,NA
S0064,"Bishr,",el-Nasir,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,59,NA
S0064,"Bishr,",el-Nasir,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,67,NA
S0064,"Bishr,",el-Nasir,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,63,NA
S0064,"Bishr,",el-Nasir,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,61,NA
S0065,"Michael,",Gochanour,2024,At-Risk,CBSE,2022-10-15,OB-20221015-1,NA,41,Red
S0065,"Michael,",Gochanour,2024,At-Risk,CBSE,2023-02-10,OB-20230210-1,NA,49,Red
S0065,"Michael,",Gochanour,2024,At-Risk,CBSSA,2023-04-20,OB-20230420-1,25,53,Yellow
S0065,"Michael,",Gochanour,2024,At-Risk,CBSSA,2023-05-25,OB-20230525-1,30,51,Yellow
S0065,"Michael,",Gochanour,2024,At-Risk,CCSE,2024-01-20,OB-20240120-1,NA,54,Yellow
S0065,"Michael,",Gochanour,2024,At-Risk,CCSE,2024-05-01,OB-20240501-1,NA,39,Red
S0065,"Michael,",Gochanour,2024,At-Risk,CCSSA,2024-06-01,OB-20240601-1,9,31,Red
S0065,"Michael,",Gochanour,2024,At-Risk,CCSSA,2024-06-25,OB-20240625-1,10,37,Red
S0065,"Michael,",Gochanour,2024,At-Risk,Family Medicine,2023-08-15,OB-20230815-1,NA,55,NA
S0065,"Michael,",Gochanour,2024,At-Risk,Internal Medicine,2023-10-10,OB-20231010-1,NA,41,NA
S0065,"Michael,",Gochanour,2024,At-Risk,Surgery,2024-01-10,OB-20240110-1,NA,55,NA
S0065,"Michael,",Gochanour,2024,At-Risk,ObGyn,2024-03-20,OB-20240320-1,NA,48,NA
S0065,"Michael,",Gochanour,2024,At-Risk,CAS Proctored,2023-11-15,OB-20231115-1,1,37,NA
S0065,"Michael,",Gochanour,2024,At-Risk,CAS Proctored,2024-03-15,OB-20240315-1,2,53,NA
S0066,"Emily,",Foerster,2024,High Performer,CBSE,2022-10-15,OB-20221015-1,NA,90,Green
S0066,"Emily,",Foerster,2024,High Performer,CBSE,2023-02-10,OB-20230210-1,NA,84,Green
S0066,"Emily,",Foerster,2024,High Performer,CBSSA,2023-04-20,OB-20230420-1,25,78,Green
S0066,"Emily,",Foerster,2024,High Performer,CBSSA,2023-05-25,OB-20230525-1,30,84,Green
S0066,"Emily,",Foerster,2024,High Performer,CCSE,2024-01-20,OB-20240120-1,NA,79,Green
S0066,"Emily,",Foerster,2024,High Performer,CCSE,2024-05-01,OB-20240501-1,NA,84,Green
S0066,"Emily,",Foerster,2024,High Performer,CCSSA,2024-06-01,OB-20240601-1,9,91,Green
S0066,"Emily,",Foerster,2024,High Performer,CCSSA,2024-06-25,OB-20240625-1,10,76,Green
S0066,"Emily,",Foerster,2024,High Performer,Family Medicine,2023-08-15,OB-20230815-1,NA,82,NA
S0066,"Emily,",Foerster,2024,High Performer,Internal Medicine,2023-10-10,OB-20231010-1,NA,92,NA
S0066,"Emily,",Foerster,2024,High Performer,Surgery,2024-01-10,OB-20240110-1,NA,76,NA
S0066,"Emily,",Foerster,2024,High Performer,ObGyn,2024-03-20,OB-20240320-1,NA,91,NA
S0066,"Emily,",Foerster,2024,High Performer,CAS Proctored,2023-11-15,OB-20231115-1,1,94,NA
S0066,"Emily,",Foerster,2024,High Performer,CAS Proctored,2024-03-15,OB-20240315-1,2,88,NA
S0067,"Michael,",Lee,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,70,Green
S0067,"Michael,",Lee,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,72,Green
S0067,"Michael,",Lee,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,56,Yellow
S0067,"Michael,",Lee,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,73,Green
S0067,"Michael,",Lee,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,63,Green
S0067,"Michael,",Lee,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,69,Green
S0067,"Michael,",Lee,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,69,Green
S0067,"Michael,",Lee,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,69,Green
S0067,"Michael,",Lee,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,61,NA
S0067,"Michael,",Lee,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,61,NA
S0067,"Michael,",Lee,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,65,NA
S0067,"Michael,",Lee,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,56,NA
S0067,"Michael,",Lee,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,65,NA
S0067,"Michael,",Lee,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,67,NA
S0068,"Devon,",Safi,2024,At-Risk,CBSE,2022-10-15,OB-20221015-1,NA,52,Yellow
S0068,"Devon,",Safi,2024,At-Risk,CBSE,2023-02-10,OB-20230210-1,NA,53,Yellow
S0068,"Devon,",Safi,2024,At-Risk,CBSSA,2023-04-20,OB-20230420-1,25,50,Yellow
S0068,"Devon,",Safi,2024,At-Risk,CBSSA,2023-05-25,OB-20230525-1,30,53,Yellow
S0068,"Devon,",Safi,2024,At-Risk,CCSE,2024-01-20,OB-20240120-1,NA,41,Red
S0068,"Devon,",Safi,2024,At-Risk,CCSE,2024-05-01,OB-20240501-1,NA,40,Red
S0068,"Devon,",Safi,2024,At-Risk,CCSSA,2024-06-01,OB-20240601-1,9,39,Red
S0068,"Devon,",Safi,2024,At-Risk,CCSSA,2024-06-25,OB-20240625-1,10,43,Red
S0068,"Devon,",Safi,2024,At-Risk,Family Medicine,2023-08-15,OB-20230815-1,NA,32,NA
S0068,"Devon,",Safi,2024,At-Risk,Internal Medicine,2023-10-10,OB-20231010-1,NA,48,NA
S0068,"Devon,",Safi,2024,At-Risk,Surgery,2024-01-10,OB-20240110-1,NA,36,NA
S0068,"Devon,",Safi,2024,At-Risk,ObGyn,2024-03-20,OB-20240320-1,NA,51,NA
S0068,"Devon,",Safi,2024,At-Risk,CAS Proctored,2023-11-15,OB-20231115-1,1,55,NA
S0068,"Devon,",Safi,2024,At-Risk,CAS Proctored,2024-03-15,OB-20240315-1,2,33,NA
S0069,"Matias,",Stevens,2024,At-Risk,CBSE,2022-10-15,OB-20221015-1,NA,42,Red
S0069,"Matias,",Stevens,2024,At-Risk,CBSE,2023-02-10,OB-20230210-1,NA,47,Red
S0069,"Matias,",Stevens,2024,At-Risk,CBSSA,2023-04-20,OB-20230420-1,25,50,Yellow
S0069,"Matias,",Stevens,2024,At-Risk,CBSSA,2023-05-25,OB-20230525-1,30,49,Red
S0069,"Matias,",Stevens,2024,At-Risk,CCSE,2024-01-20,OB-20240120-1,NA,41,Red
S0069,"Matias,",Stevens,2024,At-Risk,CCSE,2024-05-01,OB-20240501-1,NA,53,Yellow
S0069,"Matias,",Stevens,2024,At-Risk,CCSSA,2024-06-01,OB-20240601-1,9,48,Red
S0069,"Matias,",Stevens,2024,At-Risk,CCSSA,2024-06-25,OB-20240625-1,10,38,Red
S0069,"Matias,",Stevens,2024,At-Risk,Family Medicine,2023-08-15,OB-20230815-1,NA,42,NA
S0069,"Matias,",Stevens,2024,At-Risk,Internal Medicine,2023-10-10,OB-20231010-1,NA,54,NA
S0069,"Matias,",Stevens,2024,At-Risk,Surgery,2024-01-10,OB-20240110-1,NA,53,NA
S0069,"Matias,",Stevens,2024,At-Risk,ObGyn,2024-03-20,OB-20240320-1,NA,36,NA
S0069,"Matias,",Stevens,2024,At-Risk,CAS Proctored,2023-11-15,OB-20231115-1,1,38,NA
S0069,"Matias,",Stevens,2024,At-Risk,CAS Proctored,2024-03-15,OB-20240315-1,2,39,NA
S0070,"Andy,",Tran,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,74,Green
S0070,"Andy,",Tran,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,74,Green
S0070,"Andy,",Tran,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,68,Green
S0070,"Andy,",Tran,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,71,Green
S0070,"Andy,",Tran,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,66,Green
S0070,"Andy,",Tran,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,56,Yellow
S0070,"Andy,",Tran,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,61,Green
S0070,"Andy,",Tran,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,65,Green
S0070,"Andy,",Tran,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,64,NA
S0070,"Andy,",Tran,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,74,NA
S0070,"Andy,",Tran,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,68,NA
S0070,"Andy,",Tran,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,55,NA
S0070,"Andy,",Tran,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,55,NA
S0070,"Andy,",Tran,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,61,NA
S0071,"Katarina,",Henning,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,60,Green
S0071,"Katarina,",Henning,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,72,Green
S0071,"Katarina,",Henning,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,69,Green
S0071,"Katarina,",Henning,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,69,Green
S0071,"Katarina,",Henning,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,63,Green
S0071,"Katarina,",Henning,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,59,Yellow
S0071,"Katarina,",Henning,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,59,Yellow
S0071,"Katarina,",Henning,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,69,Green
S0071,"Katarina,",Henning,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,60,NA
S0071,"Katarina,",Henning,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,60,NA
S0071,"Katarina,",Henning,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,67,NA
S0071,"Katarina,",Henning,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,58,NA
S0071,"Katarina,",Henning,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,56,NA
S0071,"Katarina,",Henning,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,55,NA
S0072,"Cody,",Peters,2024,At-Risk,CBSE,2022-10-15,OB-20221015-1,NA,31,Red
S0072,"Cody,",Peters,2024,At-Risk,CBSE,2023-02-10,OB-20230210-1,NA,36,Red
S0072,"Cody,",Peters,2024,At-Risk,CBSSA,2023-04-20,OB-20230420-1,25,30,Red
S0072,"Cody,",Peters,2024,At-Risk,CBSSA,2023-05-25,OB-20230525-1,30,35,Red
S0072,"Cody,",Peters,2024,At-Risk,CCSE,2024-01-20,OB-20240120-1,NA,43,Red
S0072,"Cody,",Peters,2024,At-Risk,CCSE,2024-05-01,OB-20240501-1,NA,38,Red
S0072,"Cody,",Peters,2024,At-Risk,CCSSA,2024-06-01,OB-20240601-1,9,49,Red
S0072,"Cody,",Peters,2024,At-Risk,CCSSA,2024-06-25,OB-20240625-1,10,54,Yellow
S0072,"Cody,",Peters,2024,At-Risk,Family Medicine,2023-08-15,OB-20230815-1,NA,36,NA
S0072,"Cody,",Peters,2024,At-Risk,Internal Medicine,2023-10-10,OB-20231010-1,NA,54,NA
S0072,"Cody,",Peters,2024,At-Risk,Surgery,2024-01-10,OB-20240110-1,NA,32,NA
S0072,"Cody,",Peters,2024,At-Risk,ObGyn,2024-03-20,OB-20240320-1,NA,48,NA
S0072,"Cody,",Peters,2024,At-Risk,CAS Proctored,2023-11-15,OB-20231115-1,1,37,NA
S0072,"Cody,",Peters,2024,At-Risk,CAS Proctored,2024-03-15,OB-20240315-1,2,37,NA
S0073,"David,",Strange,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,64,Green
S0073,"David,",Strange,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,64,Green
S0073,"David,",Strange,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,63,Green
S0073,"David,",Strange,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,75,Green
S0073,"David,",Strange,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,55,Yellow
S0073,"David,",Strange,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,72,Green
S0073,"David,",Strange,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,57,Yellow
S0073,"David,",Strange,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,59,Yellow
S0073,"David,",Strange,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,64,NA
S0073,"David,",Strange,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,70,NA
S0073,"David,",Strange,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,59,NA
S0073,"David,",Strange,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,58,NA
S0073,"David,",Strange,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,59,NA
S0073,"David,",Strange,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,58,NA
S0074,"Zacharias,",Olson,2024,Average,CBSE,2022-10-15,OB-20221015-1,NA,72,Green
S0074,"Zacharias,",Olson,2024,Average,CBSE,2023-02-10,OB-20230210-1,NA,70,Green
S0074,"Zacharias,",Olson,2024,Average,CBSSA,2023-04-20,OB-20230420-1,25,66,Green
S0074,"Zacharias,",Olson,2024,Average,CBSSA,2023-05-25,OB-20230525-1,30,72,Green
S0074,"Zacharias,",Olson,2024,Average,CCSE,2024-01-20,OB-20240120-1,NA,58,Yellow
S0074,"Zacharias,",Olson,2024,Average,CCSE,2024-05-01,OB-20240501-1,NA,63,Green
S0074,"Zacharias,",Olson,2024,Average,CCSSA,2024-06-01,OB-20240601-1,9,61,Green
S0074,"Zacharias,",Olson,2024,Average,CCSSA,2024-06-25,OB-20240625-1,10,56,Yellow
S0074,"Zacharias,",Olson,2024,Average,Family Medicine,2023-08-15,OB-20230815-1,NA,63,NA
S0074,"Zacharias,",Olson,2024,Average,Internal Medicine,2023-10-10,OB-20231010-1,NA,69,NA
S0074,"Zacharias,",Olson,2024,Average,Surgery,2024-01-10,OB-20240110-1,NA,60,NA
S0074,"Zacharias,",Olson,2024,Average,ObGyn,2024-03-20,OB-20240320-1,NA,68,NA
S0074,"Zacharias,",Olson,2024,Average,CAS Proctored,2023-11-15,OB-20231115-1,1,58,NA
S0074,"Zacharias,",Olson,2024,Average,CAS Proctored,2024-03-15,OB-20240315-1,2,70,NA
S0075,"Jack,",Davison,2024,At-Risk,CBSE,2022-10-15,OB-20221015-1,NA,45,Red
S0075,"Jack,",Davison,2024,At-Risk,CBSE,2023-02-10,OB-20230210-1,NA,36,Red
S0075,"Jack,",Davison,2024,At-Risk,CBSSA,2023-04-20,OB-20230420-1,25,41,Red
S0075,"Jack,",Davison,2024,At-Risk,CBSSA,2023-05-25,OB-20230525-1,30,33,Red
